order_id,customer_id,pizza_id,quantity,date,time,hour_of_day
OR2478910905,627,hawaiian_l,1,02/07/2015,17:03:29,17
OR2479010905,2,thai_ckn_l,1,02/07/2015,17:03:29,17
OR2479110906,56,classic_dlx_s,1,02/07/2015,17:24:24,17
OR2479210906,938,mediterraneo_l,1,02/07/2015,17:24:24,17
OR2479310906,551,pep_msh_pep_l,1,02/07/2015,17:24:24,17
OR2479410906,481,pepperoni_l,1,02/07/2015,17:24:24,17
OR2479510907,906,ckn_alfredo_m,1,02/07/2015,17:24:58,17
OR2479610907,383,napolitana_l,1,02/07/2015,17:24:58,17
OR2479710908,790,bbq_ckn_l,1,02/07/2015,17:29:22,17
OR2479810908,48,mexicana_m,1,02/07/2015,17:29:22,17
OR2479910908,497,napolitana_l,1,02/07/2015,17:29:22,17
OR2480010908,29,thai_ckn_m,1,02/07/2015,17:29:22,17
OR2480110909,613,classic_dlx_m,1,02/07/2015,17:32:27,17
OR2480210909,935,pep_msh_pep_s,1,02/07/2015,17:32:27,17
OR2480310909,267,sicilian_l,1,02/07/2015,17:32:27,17
OR2480410910,326,ital_cpcllo_s,1,02/07/2015,17:33:34,17
OR2480510910,376,mexicana_m,1,02/07/2015,17:33:34,17
OR2480610911,915,calabrese_m,1,02/07/2015,17:37:47,17
OR2480710911,268,hawaiian_s,1,02/07/2015,17:37:47,17
OR2480810911,946,spicy_ital_l,1,02/07/2015,17:37:47,17
OR2480910912,214,big_meat_s,1,02/07/2015,17:55:01,17
OR2481010913,819,big_meat_s,1,02/07/2015,18:21:27,18
OR2481110914,871,big_meat_s,1,02/07/2015,18:35:48,18
OR2481210914,752,the_greek_m,1,02/07/2015,18:35:48,18
OR2481310914,268,the_greek_s,1,02/07/2015,18:35:48,18
OR2481410915,327,mediterraneo_l,1,02/07/2015,18:55:29,18
OR2481510915,441,spinach_fet_l,1,02/07/2015,18:55:29,18
OR2481610916,345,bbq_ckn_s,1,02/07/2015,19:01:57,19
OR2481710916,357,green_garden_m,1,02/07/2015,19:01:57,19
OR2481810917,919,green_garden_s,1,02/07/2015,19:06:51,19
OR2481910917,921,sicilian_s,1,02/07/2015,19:06:51,19
OR2482010918,894,ckn_alfredo_m,1,02/07/2015,19:15:58,19
OR2482110918,665,hawaiian_l,1,02/07/2015,19:15:58,19
OR2482210918,900,pepperoni_l,1,02/07/2015,19:15:58,19
OR2482310919,140,prsc_argla_l,2,02/07/2015,19:27:15,19
OR2482410919,125,thai_ckn_m,1,02/07/2015,19:27:15,19
OR2482510919,391,veggie_veg_l,1,02/07/2015,19:27:15,19
OR2482610920,790,ital_supr_m,1,02/07/2015,20:40:34,20
OR2482710921,130,four_cheese_l,1,02/07/2015,20:53:30,20
OR2482810921,101,ital_supr_m,1,02/07/2015,20:53:30,20
OR2482910922,865,classic_dlx_m,1,02/07/2015,21:24:03,21
OR2483010922,856,green_garden_s,1,02/07/2015,21:24:03,21
OR2483110922,990,spicy_ital_l,1,02/07/2015,21:24:03,21
OR2483210922,222,the_greek_xl,1,02/07/2015,21:24:03,21
OR2483310923,174,four_cheese_l,1,02/07/2015,21:24:04,21
OR2483410924,223,bbq_ckn_l,1,02/07/2015,21:30:43,21
OR2483510925,43,sicilian_s,1,03/07/2015,11:19:05,11
OR2483610925,460,spinach_fet_l,1,03/07/2015,11:19:05,11
OR2483710925,551,spinach_supr_s,1,03/07/2015,11:19:05,11
OR2483810926,167,pepperoni_m,1,03/07/2015,11:36:17,11
OR2483910927,180,pepperoni_m,1,03/07/2015,11:46:22,11
OR2484010928,89,brie_carre_s,1,03/07/2015,11:50:27,11
OR2484110929,536,bbq_ckn_l,1,03/07/2015,11:50:40,11
OR2484210929,249,ital_veggie_m,1,03/07/2015,11:50:40,11
OR2484310929,223,spinach_supr_m,1,03/07/2015,11:50:40,11
OR2484410930,866,bbq_ckn_s,1,03/07/2015,11:53:36,11
OR2484510930,276,southw_ckn_m,1,03/07/2015,11:53:36,11
OR2484610930,897,spicy_ital_m,1,03/07/2015,11:53:36,11
OR2484710931,292,big_meat_s,1,03/07/2015,12:00:20,12
OR2484810931,352,ckn_pesto_m,1,03/07/2015,12:00:20,12
OR2484910931,637,four_cheese_l,1,03/07/2015,12:00:20,12
OR2485010931,96,ital_supr_m,1,03/07/2015,12:00:20,12
OR2485110931,649,ital_supr_s,1,03/07/2015,12:00:20,12
OR2485210931,163,mediterraneo_l,1,03/07/2015,12:00:20,12
OR2485310931,407,pepperoni_l,1,03/07/2015,12:00:20,12
OR2485410931,530,southw_ckn_m,1,03/07/2015,12:00:20,12
OR2485510931,707,spinach_fet_s,1,03/07/2015,12:00:20,12
OR2485610931,712,thai_ckn_l,1,03/07/2015,12:00:20,12
OR2485710931,526,veggie_veg_m,1,03/07/2015,12:00:20,12
OR2485810931,461,veggie_veg_s,1,03/07/2015,12:00:20,12
OR2485910932,624,big_meat_s,1,03/07/2015,12:02:43,12
OR2486010933,870,bbq_ckn_m,1,03/07/2015,12:03:51,12
OR2486110933,622,big_meat_s,1,03/07/2015,12:03:51,12
OR2486210934,904,bbq_ckn_m,1,03/07/2015,12:05:52,12
OR2486310934,382,cali_ckn_s,1,03/07/2015,12:05:52,12
OR2486410934,842,ital_cpcllo_l,1,03/07/2015,12:05:52,12
OR2486510934,333,mexicana_l,1,03/07/2015,12:05:52,12
OR2486610935,585,bbq_ckn_l,1,03/07/2015,12:11:00,12
OR2486710935,935,big_meat_s,1,03/07/2015,12:11:00,12
OR2486810935,637,five_cheese_l,1,03/07/2015,12:11:00,12
OR2486910935,563,mediterraneo_s,1,03/07/2015,12:11:00,12
OR2487010936,788,classic_dlx_s,1,03/07/2015,12:41:25,12
OR2487110936,119,sicilian_s,1,03/07/2015,12:41:25,12
OR2487210937,795,spin_pesto_l,2,03/07/2015,12:45:27,12
OR2487310937,836,spinach_fet_m,1,03/07/2015,12:45:27,12
OR2487410938,825,bbq_ckn_s,1,03/07/2015,12:49:23,12
OR2487510939,680,ital_supr_m,1,03/07/2015,12:52:35,12
OR2487610940,381,ckn_alfredo_m,1,03/07/2015,13:02:35,13
OR2487710941,866,classic_dlx_s,1,03/07/2015,13:08:24,13
OR2487810941,409,hawaiian_l,1,03/07/2015,13:08:24,13
OR2487910941,816,ital_cpcllo_l,1,03/07/2015,13:08:24,13
OR2488010941,130,mediterraneo_m,1,03/07/2015,13:08:24,13
OR2488110942,99,classic_dlx_s,1,03/07/2015,13:09:50,13
OR2488210942,732,hawaiian_s,1,03/07/2015,13:09:50,13
OR2488310942,165,ital_veggie_s,1,03/07/2015,13:09:50,13
OR2488410942,585,prsc_argla_s,1,03/07/2015,13:09:50,13
OR2488510943,10,mexicana_l,1,03/07/2015,13:27:46,13
OR2488610943,173,thai_ckn_l,1,03/07/2015,13:27:46,13
OR2488710944,532,cali_ckn_m,1,03/07/2015,13:30:20,13
OR2488810945,964,cali_ckn_s,1,03/07/2015,13:36:20,13
OR2488910945,373,five_cheese_l,1,03/07/2015,13:36:20,13
OR2489010945,376,hawaiian_l,1,03/07/2015,13:36:20,13
OR2489110945,911,hawaiian_s,1,03/07/2015,13:36:20,13
OR2489210945,725,pep_msh_pep_l,1,03/07/2015,13:36:20,13
OR2489310945,827,veggie_veg_l,1,03/07/2015,13:36:20,13
OR2489410946,753,ckn_alfredo_m,1,03/07/2015,13:37:01,13
OR2489510946,324,pep_msh_pep_m,1,03/07/2015,13:37:01,13
OR2489610947,685,spicy_ital_s,1,03/07/2015,13:39:10,13
OR2489710948,439,cali_ckn_l,1,03/07/2015,13:40:40,13
OR2489810948,954,classic_dlx_m,1,03/07/2015,13:40:40,13
OR2489910948,481,thai_ckn_s,1,03/07/2015,13:40:40,13
OR2490010949,222,soppressata_l,1,03/07/2015,14:16:40,14
OR2490110950,644,pepperoni_s,1,03/07/2015,14:17:43,14
OR2490210951,656,hawaiian_m,1,03/07/2015,14:25:36,14
OR2490310951,608,ital_supr_l,1,03/07/2015,14:25:36,14
OR2490410952,203,southw_ckn_l,1,03/07/2015,14:34:02,14
OR2490510953,432,four_cheese_l,1,03/07/2015,14:57:44,14
OR2490610953,691,four_cheese_m,1,03/07/2015,14:57:44,14
OR2490710953,580,pep_msh_pep_m,1,03/07/2015,14:57:44,14
OR2490810954,645,pepperoni_l,1,03/07/2015,15:01:45,15
OR2490910954,205,the_greek_m,1,03/07/2015,15:01:45,15
OR2491010955,392,napolitana_l,1,03/07/2015,15:04:41,15
OR2491110956,80,spinach_fet_m,1,03/07/2015,15:10:22,15
OR2491210957,61,classic_dlx_m,1,03/07/2015,15:23:03,15
OR2491310958,510,ital_supr_s,1,03/07/2015,15:30:01,15
OR2491410958,323,mediterraneo_m,1,03/07/2015,15:30:01,15
OR2491510959,609,four_cheese_l,1,03/07/2015,15:30:41,15
OR2491610959,790,thai_ckn_m,1,03/07/2015,15:30:41,15
OR2491710960,278,bbq_ckn_l,1,03/07/2015,16:19:22,16
OR2491810960,188,ital_cpcllo_s,1,03/07/2015,16:19:22,16
OR2491910960,735,southw_ckn_m,1,03/07/2015,16:19:22,16
OR2492010961,105,southw_ckn_s,1,03/07/2015,16:21:08,16
OR2492110962,127,five_cheese_l,1,03/07/2015,16:32:56,16
OR2492210962,65,southw_ckn_m,2,03/07/2015,16:32:56,16
OR2492310963,26,mediterraneo_l,1,03/07/2015,16:37:41,16
OR2492410963,331,pep_msh_pep_m,1,03/07/2015,16:37:41,16
OR2492510964,265,pepperoni_l,1,03/07/2015,16:58:27,16
OR2492610965,854,bbq_ckn_l,1,03/07/2015,17:12:16,17
OR2492710966,293,classic_dlx_s,1,03/07/2015,17:13:01,17
OR2492810966,464,pepperoni_s,1,03/07/2015,17:13:01,17
OR2492910967,85,ital_cpcllo_l,1,03/07/2015,17:20:22,17
OR2493010967,164,spin_pesto_m,1,03/07/2015,17:20:22,17
OR2493110968,675,spicy_ital_s,1,03/07/2015,17:28:05,17
OR2493210969,219,four_cheese_l,1,03/07/2015,17:28:54,17
OR2493310969,136,ital_cpcllo_s,1,03/07/2015,17:28:54,17
OR2493410970,316,ital_veggie_m,1,03/07/2015,17:44:35,17
OR2493510970,121,the_greek_s,1,03/07/2015,17:44:35,17
OR2493610971,189,southw_ckn_l,1,03/07/2015,17:54:58,17
OR2493710972,916,bbq_ckn_l,1,03/07/2015,17:55:59,17
OR2493810972,640,big_meat_s,1,03/07/2015,17:55:59,17
OR2493910973,413,ital_supr_m,1,03/07/2015,18:03:46,18
OR2494010973,737,mexicana_l,1,03/07/2015,18:03:46,18
OR2494110974,202,classic_dlx_s,1,03/07/2015,18:05:44,18
OR2494210974,761,mexicana_m,1,03/07/2015,18:05:44,18
OR2494310974,435,spinach_fet_l,1,03/07/2015,18:05:44,18
OR2494410975,530,mexicana_l,1,03/07/2015,18:07:03,18
OR2494510976,735,bbq_ckn_s,1,03/07/2015,18:31:51,18
OR2494610977,244,big_meat_s,2,03/07/2015,18:32:49,18
OR2494710977,909,four_cheese_l,1,03/07/2015,18:32:49,18
OR2494810977,679,pepperoni_s,1,03/07/2015,18:32:49,18
OR2494910978,619,green_garden_s,1,03/07/2015,18:37:20,18
OR2495010978,998,sicilian_l,1,03/07/2015,18:37:20,18
OR2495110978,720,spin_pesto_s,1,03/07/2015,18:37:20,18
OR2495210978,182,veggie_veg_s,1,03/07/2015,18:37:20,18
OR2495310979,702,ital_supr_m,1,03/07/2015,18:42:19,18
OR2495410979,801,pepperoni_s,1,03/07/2015,18:42:19,18
OR2495510979,649,peppr_salami_l,1,03/07/2015,18:42:19,18
OR2495610980,381,ckn_pesto_l,1,03/07/2015,18:51:36,18
OR2495710980,189,classic_dlx_m,1,03/07/2015,18:51:36,18
OR2495810980,177,ital_veggie_m,1,03/07/2015,18:51:36,18
OR2495910980,755,pep_msh_pep_s,1,03/07/2015,18:51:36,18
OR2496010981,602,bbq_ckn_l,1,03/07/2015,19:10:52,19
OR2496110981,422,calabrese_m,1,03/07/2015,19:10:52,19
OR2496210982,940,ital_cpcllo_l,1,03/07/2015,19:18:59,19
OR2496310982,837,pepperoni_m,1,03/07/2015,19:18:59,19
OR2496410983,66,ital_veggie_m,1,03/07/2015,19:25:03,19
OR2496510983,837,soppressata_s,1,03/07/2015,19:25:03,19
OR2496610984,980,classic_dlx_s,1,03/07/2015,19:27:07,19
OR2496710984,990,sicilian_m,1,03/07/2015,19:27:07,19
OR2496810985,552,classic_dlx_m,1,03/07/2015,19:27:28,19
OR2496910985,382,ital_supr_m,1,03/07/2015,19:27:28,19
OR2497010985,672,mexicana_m,1,03/07/2015,19:27:28,19
OR2497110985,465,napolitana_l,1,03/07/2015,19:27:28,19
OR2497210986,762,classic_dlx_m,1,03/07/2015,19:30:47,19
OR2497310986,156,five_cheese_l,1,03/07/2015,19:30:47,19
OR2497410986,146,ital_veggie_m,1,03/07/2015,19:30:47,19
OR2497510987,588,cali_ckn_m,1,03/07/2015,19:43:29,19
OR2497610987,67,ckn_pesto_s,1,03/07/2015,19:43:29,19
OR2497710988,382,spin_pesto_m,1,03/07/2015,19:57:30,19
OR2497810989,750,big_meat_s,1,03/07/2015,20:03:12,20
OR2497910989,93,ckn_pesto_l,1,03/07/2015,20:03:12,20
OR2498010990,254,pepperoni_m,1,03/07/2015,20:09:50,20
OR2498110990,406,spicy_ital_m,1,03/07/2015,20:09:50,20
OR2498210991,702,cali_ckn_m,1,03/07/2015,20:12:25,20
OR2498310992,640,napolitana_m,1,03/07/2015,20:16:40,20
OR2498410992,533,pepperoni_s,1,03/07/2015,20:16:40,20
OR2498510993,804,ckn_pesto_m,1,03/07/2015,20:21:27,20
OR2498610993,1,classic_dlx_m,1,03/07/2015,20:21:27,20
OR2498710993,365,soppressata_s,1,03/07/2015,20:21:27,20
OR2498810993,929,spicy_ital_l,1,03/07/2015,20:21:27,20
OR2498910994,962,big_meat_s,2,03/07/2015,20:23:43,20
OR2499010994,852,cali_ckn_s,1,03/07/2015,20:23:43,20
OR2499110994,381,the_greek_s,1,03/07/2015,20:23:43,20
OR2499210995,579,four_cheese_l,1,03/07/2015,20:34:35,20
OR2499310995,136,prsc_argla_m,1,03/07/2015,20:34:35,20
OR2499410995,474,spinach_fet_m,1,03/07/2015,20:34:35,20
OR2499510995,522,veggie_veg_s,1,03/07/2015,20:34:35,20
OR2499610996,337,mediterraneo_m,1,03/07/2015,20:35:57,20
OR2499710997,769,ckn_alfredo_l,1,03/07/2015,20:38:31,20
OR2499810997,627,mexicana_l,1,03/07/2015,20:38:31,20
OR2499910997,968,prsc_argla_m,1,03/07/2015,20:38:31,20
OR2500010998,975,big_meat_s,1,03/07/2015,20:47:25,20
OR2500110998,108,thai_ckn_l,2,03/07/2015,20:47:25,20
OR2500210998,72,the_greek_s,1,03/07/2015,20:47:25,20
OR2500310999,825,big_meat_s,1,03/07/2015,20:49:09,20
OR2500410999,953,mexicana_l,1,03/07/2015,20:49:09,20
OR2500511000,114,ckn_pesto_m,1,03/07/2015,20:56:11,20
OR2500611000,327,pepperoni_m,1,03/07/2015,20:56:11,20
OR2500711000,12,spicy_ital_m,1,03/07/2015,20:56:11,20
OR2500811001,930,big_meat_s,1,03/07/2015,20:59:02,20
OR2500911001,107,cali_ckn_l,1,03/07/2015,20:59:02,20
OR2501011001,941,thai_ckn_l,1,03/07/2015,20:59:02,20
OR2501111002,4,hawaiian_l,1,03/07/2015,21:02:40,21
OR2501211002,587,spin_pesto_s,1,03/07/2015,21:02:40,21
OR2501311002,937,the_greek_l,1,03/07/2015,21:02:40,21
OR2501411003,496,prsc_argla_l,1,03/07/2015,21:22:32,21
OR2501511003,110,spin_pesto_s,1,03/07/2015,21:22:32,21
OR2501611004,632,hawaiian_l,1,03/07/2015,21:25:42,21
OR2501711004,70,mexicana_m,1,03/07/2015,21:25:42,21
OR2501811004,537,prsc_argla_m,1,03/07/2015,21:25:42,21
OR2501911005,288,cali_ckn_m,1,03/07/2015,21:29:51,21
OR2502011005,280,four_cheese_l,1,03/07/2015,21:29:51,21
OR2502111006,723,thai_ckn_l,1,03/07/2015,21:30:00,21
OR2502211007,391,cali_ckn_m,1,03/07/2015,21:33:35,21
OR2502311007,475,ital_supr_l,1,03/07/2015,21:33:35,21
OR2502411008,971,classic_dlx_s,1,03/07/2015,21:41:41,21
OR2502511008,334,pepperoni_s,1,03/07/2015,21:41:41,21
OR2502611008,346,soppressata_l,1,03/07/2015,21:41:41,21
OR2502711009,103,napolitana_l,1,03/07/2015,21:43:57,21
OR2502811009,122,thai_ckn_l,1,03/07/2015,21:43:57,21
OR2502911010,226,veggie_veg_s,1,03/07/2015,21:51:45,21
OR2503011011,825,spicy_ital_l,1,03/07/2015,22:17:43,22
OR2503111011,46,thai_ckn_l,1,03/07/2015,22:17:43,22
OR2503211012,443,mexicana_l,2,03/07/2015,22:24:06,22
OR2503311012,929,pepperoni_l,1,03/07/2015,22:24:06,22
OR2503411013,746,bbq_ckn_l,1,03/07/2015,22:28:51,22
OR2503511014,398,four_cheese_l,1,03/07/2015,22:30:29,22
OR2503611014,11,mediterraneo_l,1,03/07/2015,22:30:29,22
OR2503711014,415,napolitana_m,1,03/07/2015,22:30:29,22
OR2503811015,25,the_greek_s,1,03/07/2015,22:37:27,22
OR2503911015,885,the_greek_xl,1,03/07/2015,22:37:27,22
OR2504011016,908,ital_supr_l,1,03/07/2015,22:47:14,22
OR2504111017,68,prsc_argla_m,1,03/07/2015,22:47:27,22
OR2504211018,495,big_meat_s,1,04/07/2015,12:20:55,12
OR2504311018,54,four_cheese_l,1,04/07/2015,12:20:55,12
OR2504411018,83,ital_cpcllo_s,1,04/07/2015,12:20:55,12
OR2504511018,766,southw_ckn_l,1,04/07/2015,12:20:55,12
OR2504611018,452,spicy_ital_l,1,04/07/2015,12:20:55,12
OR2504711018,12,thai_ckn_s,1,04/07/2015,12:20:55,12
OR2504811019,786,classic_dlx_l,1,04/07/2015,12:38:25,12
OR2504911019,311,pepperoni_s,1,04/07/2015,12:38:25,12
OR2505011020,681,big_meat_s,1,04/07/2015,12:38:35,12
OR2505111021,508,big_meat_s,1,04/07/2015,12:39:59,12
OR2505211021,430,cali_ckn_s,1,04/07/2015,12:39:59,12
OR2505311021,664,hawaiian_s,1,04/07/2015,12:39:59,12
OR2505411021,117,southw_ckn_l,1,04/07/2015,12:39:59,12
OR2505511022,94,bbq_ckn_s,1,04/07/2015,13:00:01,13
OR2505611023,50,pepperoni_m,1,04/07/2015,13:01:04,13
OR2505711023,90,thai_ckn_l,1,04/07/2015,13:01:04,13
OR2505811024,482,ital_veggie_m,1,04/07/2015,13:27:20,13
OR2505911025,45,four_cheese_l,1,04/07/2015,13:31:40,13
OR2506011025,326,ital_supr_l,1,04/07/2015,13:31:40,13
OR2506111026,806,five_cheese_l,1,04/07/2015,13:38:48,13
OR2506211026,24,hawaiian_m,1,04/07/2015,13:38:48,13
OR2506311026,859,spicy_ital_m,1,04/07/2015,13:38:48,13
OR2506411027,953,ital_veggie_m,1,04/07/2015,13:54:34,13
OR2506511028,273,five_cheese_l,1,04/07/2015,13:58:34,13
OR2506611028,482,thai_ckn_s,1,04/07/2015,13:58:34,13
OR2506711029,671,five_cheese_l,1,04/07/2015,13:59:43,13
OR2506811029,960,hawaiian_m,1,04/07/2015,13:59:43,13
OR2506911029,768,mexicana_m,1,04/07/2015,13:59:43,13
OR2507011029,90,spinach_supr_s,1,04/07/2015,13:59:43,13
OR2507111030,103,spinach_fet_s,1,04/07/2015,14:15:04,14
OR2507211031,341,classic_dlx_l,1,04/07/2015,14:21:29,14
OR2507311032,373,classic_dlx_l,1,04/07/2015,14:21:38,14
OR2507411032,636,spicy_ital_s,1,04/07/2015,14:21:38,14
OR2507511033,863,classic_dlx_l,1,04/07/2015,14:22:46,14
OR2507611034,184,peppr_salami_m,1,04/07/2015,14:36:10,14
OR2507711035,431,spicy_ital_l,1,04/07/2015,14:39:02,14
OR2507811036,690,five_cheese_l,1,04/07/2015,14:40:32,14
OR2507911036,445,spicy_ital_m,1,04/07/2015,14:40:32,14
OR2508011037,907,pepperoni_m,1,04/07/2015,14:41:20,14
OR2508111037,247,peppr_salami_l,1,04/07/2015,14:41:20,14
OR2508211038,3,ckn_pesto_m,1,04/07/2015,14:45:34,14
OR2508311038,796,ital_veggie_l,1,04/07/2015,14:45:34,14
OR2508411038,919,ital_veggie_m,1,04/07/2015,14:45:34,14
OR2508511039,561,brie_carre_s,1,04/07/2015,15:01:15,15
OR2508611039,350,thai_ckn_m,1,04/07/2015,15:01:15,15
OR2508711040,808,spinach_supr_l,1,04/07/2015,15:04:08,15
OR2508811041,215,ital_cpcllo_l,1,04/07/2015,15:08:11,15
OR2508911041,714,soppressata_s,1,04/07/2015,15:08:11,15
OR2509011042,993,ckn_pesto_l,1,04/07/2015,15:09:22,15
OR2509111043,895,classic_dlx_s,1,04/07/2015,15:19:58,15
OR2509211043,651,napolitana_m,1,04/07/2015,15:19:58,15
OR2509311043,398,peppr_salami_s,1,04/07/2015,15:19:58,15
OR2509411043,241,prsc_argla_l,1,04/07/2015,15:19:58,15
OR2509511044,664,classic_dlx_s,2,04/07/2015,15:31:05,15
OR2509611044,761,ital_cpcllo_l,1,04/07/2015,15:31:05,15
OR2509711045,318,mexicana_m,1,04/07/2015,16:11:25,16
OR2509811046,76,cali_ckn_s,1,04/07/2015,16:17:15,16
OR2509911047,90,pep_msh_pep_m,1,04/07/2015,16:18:12,16
OR2510011048,207,classic_dlx_l,1,04/07/2015,16:25:56,16
OR2510111048,11,ital_cpcllo_l,1,04/07/2015,16:25:56,16
OR2510211049,772,pepperoni_s,1,04/07/2015,16:28:56,16
OR2510311050,317,cali_ckn_l,1,04/07/2015,16:39:54,16
OR2510411051,105,cali_ckn_l,1,04/07/2015,16:44:45,16
OR2510511051,555,classic_dlx_m,1,04/07/2015,16:44:45,16
OR2510611052,275,classic_dlx_m,1,04/07/2015,16:46:33,16
OR2510711052,1,ital_supr_m,1,04/07/2015,16:46:33,16
OR2510811052,228,pep_msh_pep_m,1,04/07/2015,16:46:33,16
OR2510911052,347,thai_ckn_m,1,04/07/2015,16:46:33,16
OR2511011053,79,five_cheese_l,1,04/07/2015,16:51:18,16
OR2511111053,713,pepperoni_m,1,04/07/2015,16:51:18,16
OR2511211054,543,cali_ckn_m,1,04/07/2015,16:58:53,16
OR2511311054,721,peppr_salami_m,1,04/07/2015,16:58:53,16
OR2511411054,849,sicilian_l,1,04/07/2015,16:58:53,16
OR2511511055,770,bbq_ckn_s,1,04/07/2015,17:07:15,17
OR2511611055,1000,hawaiian_l,1,04/07/2015,17:07:15,17
OR2511711055,715,mediterraneo_l,1,04/07/2015,17:07:15,17
OR2511811056,630,calabrese_s,1,04/07/2015,17:18:23,17
OR2511911056,179,green_garden_l,1,04/07/2015,17:18:23,17
OR2512011056,168,napolitana_l,1,04/07/2015,17:18:23,17
OR2512111057,359,hawaiian_l,1,04/07/2015,17:41:52,17
OR2512211057,601,pepperoni_l,1,04/07/2015,17:41:52,17
OR2512311057,715,southw_ckn_l,1,04/07/2015,17:41:52,17
OR2512411057,249,thai_ckn_l,1,04/07/2015,17:41:52,17
OR2512511058,902,cali_ckn_l,1,04/07/2015,17:44:37,17
OR2512611058,957,ital_cpcllo_l,1,04/07/2015,17:44:37,17
OR2512711058,401,sicilian_s,1,04/07/2015,17:44:37,17
OR2512811059,158,spicy_ital_m,1,04/07/2015,17:47:58,17
OR2512911059,575,veggie_veg_m,1,04/07/2015,17:47:58,17
OR2513011059,862,veggie_veg_s,1,04/07/2015,17:47:58,17
OR2513111060,618,mediterraneo_m,1,04/07/2015,17:49:44,17
OR2513211060,589,peppr_salami_s,1,04/07/2015,17:49:44,17
OR2513311060,126,southw_ckn_m,1,04/07/2015,17:49:44,17
OR2513411061,636,brie_carre_s,1,04/07/2015,17:52:57,17
OR2513511062,94,big_meat_s,1,04/07/2015,17:56:29,17
OR2513611062,924,five_cheese_l,1,04/07/2015,17:56:29,17
OR2513711062,618,green_garden_s,1,04/07/2015,17:56:29,17
OR2513811062,546,ital_veggie_m,1,04/07/2015,17:56:29,17
OR2513911063,135,ckn_alfredo_l,1,04/07/2015,18:02:18,18
OR2514011064,153,cali_ckn_s,1,04/07/2015,18:07:43,18
OR2514111064,113,pep_msh_pep_l,1,04/07/2015,18:07:43,18
OR2514211064,428,pep_msh_pep_s,1,04/07/2015,18:07:43,18
OR2514311065,523,calabrese_l,1,04/07/2015,18:12:41,18
OR2514411065,129,spinach_fet_l,1,04/07/2015,18:12:41,18
OR2514511066,117,calabrese_l,1,04/07/2015,18:27:29,18
OR2514611066,375,classic_dlx_s,1,04/07/2015,18:27:29,18
OR2514711066,871,spin_pesto_m,1,04/07/2015,18:27:29,18
OR2514811067,347,calabrese_m,1,04/07/2015,18:31:17,18
OR2514911068,752,ital_supr_s,1,04/07/2015,18:36:43,18
OR2515011069,194,spicy_ital_s,1,04/07/2015,18:39:04,18
OR2515111069,965,spin_pesto_s,1,04/07/2015,18:39:04,18
OR2515211070,67,hawaiian_s,1,04/07/2015,18:43:33,18
OR2515311070,574,mexicana_l,1,04/07/2015,18:43:33,18
OR2515411071,972,peppr_salami_l,1,04/07/2015,18:48:30,18
OR2515511072,245,five_cheese_l,1,04/07/2015,18:51:08,18
OR2515611072,209,spinach_fet_m,1,04/07/2015,18:51:08,18
OR2515711073,335,mediterraneo_l,1,04/07/2015,18:51:47,18
OR2515811073,682,spinach_fet_s,1,04/07/2015,18:51:47,18
OR2515911074,968,green_garden_l,1,04/07/2015,18:54:29,18
OR2516011075,713,pepperoni_m,1,04/07/2015,18:55:33,18
OR2516111076,781,bbq_ckn_l,1,04/07/2015,18:58:20,18
OR2516211076,933,bbq_ckn_m,1,04/07/2015,18:58:20,18
OR2516311076,498,soppressata_m,1,04/07/2015,18:58:20,18
OR2516411077,791,calabrese_m,1,04/07/2015,19:01:23,19
OR2516511077,292,five_cheese_l,1,04/07/2015,19:01:23,19
OR2516611078,639,prsc_argla_s,1,04/07/2015,19:05:28,19
OR2516711079,470,mediterraneo_l,1,04/07/2015,19:07:29,19
OR2516811079,190,sicilian_l,1,04/07/2015,19:07:29,19
OR2516911080,753,bbq_ckn_l,1,04/07/2015,19:08:30,19
OR2517011081,946,pep_msh_pep_m,1,04/07/2015,19:15:28,19
OR2517111081,66,the_greek_m,1,04/07/2015,19:15:28,19
OR2517211082,816,bbq_ckn_m,1,04/07/2015,19:16:08,19
OR2517311083,830,ital_veggie_m,1,04/07/2015,19:17:09,19
OR2517411083,382,sicilian_m,1,04/07/2015,19:17:09,19
OR2517511084,890,southw_ckn_l,1,04/07/2015,19:18:19,19
OR2517611085,832,cali_ckn_l,1,04/07/2015,19:25:32,19
OR2517711085,566,mexicana_m,1,04/07/2015,19:25:32,19
OR2517811085,179,thai_ckn_m,1,04/07/2015,19:25:32,19
OR2517911086,365,big_meat_s,1,04/07/2015,19:41:02,19
OR2518011086,523,green_garden_m,1,04/07/2015,19:41:02,19
OR2518111086,940,ital_supr_l,1,04/07/2015,19:41:02,19
OR2518211086,913,napolitana_s,1,04/07/2015,19:41:02,19
OR2518311087,261,cali_ckn_l,1,04/07/2015,19:48:32,19
OR2518411087,650,pepperoni_l,1,04/07/2015,19:48:32,19
OR2518511087,867,peppr_salami_l,1,04/07/2015,19:48:32,19
OR2518611088,871,bbq_ckn_s,1,04/07/2015,19:49:56,19
OR2518711088,752,big_meat_s,1,04/07/2015,19:49:56,19
OR2518811088,285,ital_cpcllo_l,1,04/07/2015,19:49:56,19
OR2518911088,646,prsc_argla_m,1,04/07/2015,19:49:56,19
OR2519011089,213,ital_supr_m,1,04/07/2015,19:55:30,19
OR2519111089,225,southw_ckn_m,1,04/07/2015,19:55:30,19
